riboseq_counts rnaseq_counts cds_length total_mapped_riboseq total_mapped_rnaseq rpkm_riboseq rpkm_rnaseq te ensembl_tx_id entrez external_gene_id transcript_biotype
ENST00000591437.1 11 5524 2046 20201281 1099616604 0.266138770408743 2.45531236839103 0.108393039449862 ENST00000591437 6397 SEC14L1 protein_coding
ENST00000603534.1 1 504 87 20201281 1099616604 0.568986336735934 5.26829390098575 0.108002011169018 ENST00000603534 2778 GNAS protein_coding
ENST00000605439.1 1 504 87 20201281 1099616604 0.568986336735934 5.26829390098575 0.108002011169018 ENST00000605439 2778 GNAS protein_coding
ENST00000440943.1 39 19683 1615 20201281 1099616604 1.19539977742726 11.0835140673005 0.107853860262065 ENST00000440943 4898 NRD1 protein_coding
ENST00000339859.4 19 9592 5055 20201281 1099616604 0.186060220499406 1.72562618087867 0.10782185768917 ENST00000339859 159195 USP54 protein_coding
ENST00000408019.1 19 9592 5055 20201281 1099616604 0.186060220499406 1.72562618087867 0.10782185768917 ENST00000408019 159195 USP54 protein_coding
ENST00000530262.1 9 4549 6086 20201281 1099616604 0.0732034672468347 0.679739800666578 0.107693366160182 ENST00000530262 23499 MACF1 protein_coding
ENST00000524932.1 40 20254 732 20201281 1099616604 2.70501701071182 25.1627692838147 0.107500767510981 ENST00000524932 1982 EIF4G2 protein_coding
ENST00000537033.1 1 507 586 20201281 1099616604 0.0844740807099424 0.786808520500096 0.107362946014172 ENST00000537033 23345 SYNE1 protein_coding
ENST00000438792.2 97 49262 3903 20201281 1099616604 1.23025254822304 11.4781580261222 0.107182053551033 ENST00000438792 3895 KTN1 protein_coding
ENST00000438077.1 5 2545 312 20201281 1099616604 0.793298257949138 7.41808667891967 0.106941087680128 ENST00000438077 604 BCL6 protein_coding
ENST00000547018.1 16 8155 2805 20201281 1099616604 0.282363272989811 2.6439291361379 0.106796838512197 ENST00000547018 9169 SCAF11 non_stop_decay
ENST00000414812.1 7 3576 628 20201281 1099616604 0.551771781962076 5.17841172569596 0.106552319743931 ENST00000414812 51449 PCYOX1 protein_coding
ENST00000568439.1 3 1533 229 20201281 1099616604 0.648495344489426 6.08787019016748 0.106522531563963 ENST00000568439 5257 PHKB protein_coding
ENST00000453805.2 25 12777 3057 20201281 1099616604 0.404823448609963 3.80095009115292 0.106505857457121 ENST00000453805 8239 USP9X nonsense_mediated_decay
ENST00000531647.1 14 7159 255 20201281 1099616604 2.71774650252693 25.5311803239391 0.10644813393052 ENST00000531647 1982 EIF4G2 nonsense_mediated_decay
ENST00000338963.2 27 13837 3744 20201281 1099616604 0.356984216077112 3.36097136136907 0.106214596226639 ENST00000338963 4734 NEDD4 protein_coding
ENST00000508342.1 27 13837 3960 20201281 1099616604 0.337512349745633 3.17764565074894 0.106214596226639 ENST00000508342 4734 NEDD4 protein_coding
ENST00000484790.1 8 4104 227 20201281 1099616604 1.74455722629167 16.441453401503 0.106107239043246 ENST00000484790 8087 FXR1 protein_coding
ENST00000531867.1 1 513 288 20201281 1099616604 0.171881289222313 1.61988277870711 0.106107239043246 ENST00000531867 9698 PUM1 protein_coding
ENST00000502297.1 19 9773 2406 20201281 1099616604 0.390912059278678 3.6939497796572 0.105824952312956 ENST00000502297 63971 KIF13A protein_coding
ENST00000452317.1 2 1031 123 20201281 1099616604 0.804907500748394 7.62276032450508 0.105592654954772 ENST00000452317 1605 DAG1 protein_coding
ENST00000546007.2 5 2578 931 20201281 1099616604 0.26585290706781 2.518209993258 0.105572175386317 ENST00000546007 23253 ANKRD12 protein_coding
ENST00000525948.1 1 516 285 20201281 1099616604 0.173690565950969 1.64650689085946 0.105490336490669 ENST00000525948 9698 PUM1 nonsense_mediated_decay
ENST00000526215.1 1 516 285 20201281 1099616604 0.173690565950969 1.64650689085946 0.105490336490669 ENST00000526215 9698 PUM1 nonsense_mediated_decay
ENST00000430339.1 6 3098 365 20201281 1099616604 0.813728404866184 7.71875506608548 0.105422234272147 ENST00000430339 604 BCL6 protein_coding
ENST00000454495.2 21 10860 351 20201281 1099616604 2.96164682967678 28.1372351305191 0.10525720867522 ENST00000454495 54800 KLHL24 protein_coding
ENST00000380938.2 22 11390 4041 20201281 1099616604 0.26949761160915 2.56326545532489 0.105138393313615 ENST00000380938 55914 ERBB2IP protein_coding
ENST00000435699.1 7 3633 523 20201281 1099616604 0.66254814354146 6.31716790182732 0.104880565759509 ENST00000435699 23353 SUN1 protein_coding
ENST00000370269.3 8 4170 3561 20201281 1099616604 0.111208786961025 1.06493424373539 0.104427843892921 ENST00000370269 55719 FAM178A protein_coding
ENST00000351097.5 11 5735 1353 20201281 1099616604 0.402453750374197 3.85473330932339 0.104405082810992 ENST00000351097 29761 USP25 protein_coding
ENST00000451076.1 2 1044 551 20201281 1099616604 0.179679895811347 1.72308860671338 0.104277803887328 ENST00000451076 10290 SPEG protein_coding
ENST00000455637.1 20 10461 11043 20201281 1099616604 0.0896528321941976 0.861479288995909 0.104068470756496 ENST00000455637 84162 KIAA1109 protein_coding
ENST00000264896.2 17 8912 1437 20201281 1099616604 0.585616417559113 5.63997424413446 0.10383317231779 ENST00000264896 950 SCARB2 protein_coding
ENST00000520614.1 4 2097 216 20201281 1099616604 0.916700209185671 8.82883479388907 0.103830259664636 ENST00000520614 54704 PDP1 protein_coding
ENST00000439732.1 1 525 464 20201281 1099616604 0.106684938137988 1.02896365253628 0.103681930722258 ENST00000439732 6595 SMARCA2 protein_coding
ENST00000595514.1 5 2626 353 20201281 1099616604 0.701158800227 6.76517020328593 0.103642447884968 ENST00000595514 4854 NOTCH3 nonsense_mediated_decay
ENST00000573196.1 1 526 285 20201281 1099616604 0.173690565950969 1.67841593913193 0.103484816785523 ENST00000573196 7531 YWHAE nonsense_mediated_decay
ENST00000549162.1 20 10540 3816 20201281 1099616604 0.259443455429907 2.51183412226606 0.10328845090927 ENST00000549162 9169 SCAF11 protein_coding
ENST00000413679.2 11 5802 2148 20201281 1099616604 0.253500895836261 2.45641736275179 0.103199439834719 ENST00000413679 6397 SEC14L1 protein_coding
ENST00000430767.4 11 5802 2148 20201281 1099616604 0.253500895836261 2.45641736275179 0.103199439834719 ENST00000430767 6397 SEC14L1 protein_coding
ENST00000436233.4 11 5802 2148 20201281 1099616604 0.253500895836261 2.45641736275179 0.103199439834719 ENST00000436233 6397 SEC14L1 protein_coding
ENST00000585618.1 11 5802 2148 20201281 1099616604 0.253500895836261 2.45641736275179 0.103199439834719 ENST00000585618 6397 SEC14L1 protein_coding
ENST00000238961.3 8 4220 3522 20201281 1099616604 0.11244023008751 1.08963692099091 0.103190547164332 ENST00000238961 55719 FAM178A protein_coding
ENST00000369367.3 21 11090 4392 20201281 1099616604 0.236688988437284 2.29629629832383 0.103074236809097 ENST00000369367 9169 SCAF11 protein_coding
ENST00000419565.2 21 11090 4392 20201281 1099616604 0.236688988437284 2.29629629832383 0.103074236809097 ENST00000419565 9169 SCAF11 protein_coding
ENST00000295237.9 3190 1685760 10650 20201281 1099616604 14.8273031018144 143.947739028195 0.103004765492775 ENST00000295237 129446 XIRP2 protein_coding
ENST00000409195.1 3190 1685760 10650 20201281 1099616604 14.8273031018144 143.947739028195 0.103004765492775 ENST00000409195 129446 XIRP2 protein_coding
ENST00000568783.1 18 9560 462 20201281 1099616604 1.92864199854648 18.818050416271 0.102488937795537 ENST00000568783 9377 COX5A protein_coding
ENST00000427201.2 20 10643 341 20201281 1099616604 2.90333204082265 28.3836598878919 0.102288853949423 ENST00000427201 54800 KLHL24 protein_coding
ENST00000497270.1 2 1067 381 20201281 1099616604 0.259852027800663 2.54681943160546 0.102030016174668 ENST00000497270 3843 IPO5 nonsense_mediated_decay
ENST00000460070.1 2 1071 427 20201281 1099616604 0.231858600918156 2.2809738523296 0.101648951688488 ENST00000460070 3843 IPO5 protein_coding
ENST00000441124.1 16 8620 379 20201281 1099616604 2.08978622885599 20.683630314242 0.10103575615626 ENST00000441124 3069 HDLBP protein_coding
ENST00000546930.1 2 1078 439 20201281 1099616604 0.225520780391919 2.23312457875877 0.10098889356064 ENST00000546930 1431 CS protein_coding
ENST00000421580.1 5 2704 340 20201281 1099616604 0.727967813176856 7.23246734138128 0.100652761888286 ENST00000421580 23353 SUN1 protein_coding
ENST00000530757.1 1 542 606 20201281 1099616604 0.0816861572541687 0.813364799776973 0.100429914444991 ENST00000530757 2037 EPB41L2 protein_coding
ENST00000468001.1 21 11390 377 20201281 1099616604 2.75739532418183 27.4752140715328 0.100359375435723 ENST00000468001 54800 KLHL24 protein_coding
ENST00000392476.2 11 5980 2160 20201281 1099616604 0.25209255752606 2.51771254494309 0.100127617043652 ENST00000392476 6397 SEC14L1 protein_coding
ENST00000443798.4 11 5980 2160 20201281 1099616604 0.25209255752606 2.51771254494309 0.100127617043652 ENST00000443798 6397 SEC14L1 protein_coding
ENST00000465950.1 18 9790 3447 20201281 1099616604 0.258495098151573 2.5828555566415 0.100081128225264 ENST00000465950 9169 SCAF11 protein_coding
ENST00000571732.1 1 545 702 20201281 1099616604 0.0705154007065901 0.706021783891939 0.0998770892278627 ENST00000571732 7531 YWHAE protein_coding
ENST00000511043.1 2 1091 562 20201281 1099616604 0.176163029523225 1.76541635669048 0.099785542858268 ENST00000511043 288 ANK3 protein_coding
ENST00000280979.4 134 73172 6960 20201281 1099616604 0.953052114032689 9.56080360423932 0.099683264449664 ENST00000280979 9472 AKAP6 protein_coding
ENST00000493074.1 21 11495 382 20201281 1099616604 2.72130376234699 27.3655589840923 0.099442652128133 ENST00000493074 54800 KLHL24 protein_coding
ENST00000555573.1 23 12597 1005 20201281 1099616604 1.1328772734414 11.3988169263848 0.0993855134929951 ENST00000555573 3895 KTN1 protein_coding
ENST00000342579.3 2 1097 1951 20201281 1099616604 0.0507450653982842 0.511338000878852 0.0992397696065364 ENST00000342579 2186 BPTF protein_coding
ENST00000409273.1 3050 1676342 9984 20201281 1099616604 15.1222480421554 152.692169198349 0.0990374825477229 ENST00000409273 129446 XIRP2 protein_coding
ENST00000447677.1 1 553 613 20201281 1099616604 0.0807533626362581 0.820395685641541 0.098432212711004 ENST00000447677 7417 VDAC2 protein_coding
ENST00000344036.4 1 553 584 20201281 1099616604 0.0847633755068942 0.861134512497029 0.098432212711004 ENST00000344036 7417 VDAC2 protein_coding
ENST00000518107.1 4 2216 230 20201281 1099616604 0.860901066017847 8.76194718563531 0.0982545372367964 ENST00000518107 54704 PDP1 protein_coding
ENST00000298468.5 1 554 847 20201281 1099616604 0.0584436969256508 0.594819318977603 0.0982545372367964 ENST00000298468 7417 VDAC2 protein_coding
ENST00000313132.4 1 554 930 20201281 1099616604 0.0532277540817486 0.541733293735516 0.0982545372367964 ENST00000313132 7417 VDAC2 protein_coding
ENST00000332211.6 1 554 885 20201281 1099616604 0.055934250052007 0.569279054433932 0.0982545372367964 ENST00000332211 7417 VDAC2 protein_coding
ENST00000535553.1 1 554 768 20201281 1099616604 0.0644554834583675 0.656005160382852 0.0982545372367964 ENST00000535553 7417 VDAC2 protein_coding
ENST00000543351.1 1 554 885 20201281 1099616604 0.055934250052007 0.569279054433932 0.0982545372367964 ENST00000543351 7417 VDAC2 protein_coding
ENST00000403868.1 7 3889 774 20201281 1099616604 0.447690799834862 4.56936334476955 0.0979766252003848 ENST00000403868 23353 SUN1 protein_coding
ENST00000411466.2 1 556 300 20201281 1099616604 0.165006037653421 1.68543592975187 0.0979011036496137 ENST00000411466 10847 SRCAP protein_coding
ENST00000534605.1 3 1669 62 20201281 1099616604 2.39524893367869 24.4806733008459 0.0978424451093802 ENST00000534605 1982 EIF4G2 nonsense_mediated_decay
ENST00000372967.3 17 9464 321 20201281 1099616604 2.62159125243753 26.8119505801985 0.097776968691478 ENST00000372967 4725 NDUFS5 protein_coding
ENST00000372969.3 17 9464 321 20201281 1099616604 2.62159125243753 26.8119505801985 0.097776968691478 ENST00000372969 4725 NDUFS5 protein_coding
ENST00000444882.1 9 5016 501 20201281 1099616604 0.889254095138196 9.10496986993859 0.0976668904829878 ENST00000444882 2803 GOLGA4 protein_coding
ENST00000457378.2 7 3905 837 20201281 1099616604 0.413993642858045 4.24281691142638 0.0975751844825343 ENST00000457378 23353 SUN1 protein_coding
ENST00000465203.1 1 558 511 20201281 1099616604 0.0968724291507363 0.99305204437787 0.0975502036365326 ENST00000465203 7871 SLMAP protein_coding
ENST00000523292.1 7 3912 779 20201281 1099616604 0.444817303045165 4.56688525031352 0.0974005867597895 ENST00000523292 667 DST protein_coding
ENST00000548830.1 3 1678 534 20201281 1099616604 0.278100063460822 2.85765246354745 0.0973176644145146 ENST00000548830 55870 ASH1L protein_coding
ENST00000439679.1 6 3358 407 20201281 1099616604 0.729756431882451 7.50317357941082 0.0972597027323142 ENST00000439679 23353 SUN1 protein_coding
ENST00000322297.4 68 38190 684 20201281 1099616604 4.92123270194413 50.775273063568 0.0969218362603978 ENST00000322297 4946 OAZ1 protein_coding
ENST00000557272.1 79 44395 3738 20201281 1099616604 1.04618595301928 10.8007390702528 0.0968624411917025 ENST00000557272 9472 AKAP6 protein_coding
ENST00000583289.1 5 2811 792 20201281 1099616604 0.31251143494966 3.22770901360673 0.0968214401088317 ENST00000583289 5797 PTPRM protein_coding
ENST00000582888.3 68 38266 681 20201281 1099616604 4.94291214115974 51.1004431336838 0.0967293400612709 ENST00000582888 4946 OAZ1 protein_coding
ENST00000602676.1 68 38284 687 20201281 1099616604 4.899742602809 50.6779783345014 0.0966838607978423 ENST00000602676 4946 OAZ1 protein_coding
ENST00000583542.3 68 38309 711 20201281 1099616604 4.73435044743992 48.9993056437364 0.0966207660545718 ENST00000583542 4946 OAZ1 protein_coding
ENST00000510866.1 1 564 825 20201281 1099616604 0.0600021955103348 0.621704293250526 0.0965124355127397 ENST00000510866 51780 KDM3B nonsense_mediated_decay
ENST00000326684.4 2 1132 450 20201281 1099616604 0.220008050204561 2.28766603414762 0.0961714021717053 ENST00000326684 10060 ABCC9 protein_coding
ENST00000538350.1 2 1132 513 20201281 1099616604 0.192989517723299 2.00672459135756 0.0961714021717053 ENST00000538350 10060 ABCC9 protein_coding
ENST00000468101.1 16 9065 234 20201281 1099616604 3.38473923391632 35.2298392898005 0.0960759203603931 ENST00000468101 54800 KLHL24 protein_coding
ENST00000483994.1 1 567 588 20201281 1099616604 0.0841867539048065 0.87692902305949 0.096001787705794 ENST00000483994 515 ATP5F1 protein_coding
ENST00000565445.1 6 3423 688 20201281 1099616604 0.431701842697903 4.52456854468744 0.095412819683059 ENST00000565445 267 AMFR protein_coding
ENST00000435508.2 2 1143 157 20201281 1099616604 0.630596322242372 6.62072103184617 0.0952458681175594 ENST00000435508 1605 DAG1 protein_coding
ENST00000525297.1 8 4574 297 20201281 1099616604 1.33338212245188 14.0054936826631 0.0952042214764936 ENST00000525297 2197 FAU protein_coding
ENST00000427771.1 16 9155 900 20201281 1099616604 0.880032200818244 9.25069900292468 0.0951314274240266 ENST00000427771 22906 TRAK1 protein_coding
ENST00000482138.1 21 12041 402 20201281 1099616604 2.58591551546406 27.2392543086845 0.0949334180062195 ENST00000482138 54800 KLHL24 protein_coding
ENST00000515594.1 7 4026 2582 20201281 1099616604 0.134203206457081 1.41800004176278 0.0946425969707641 ENST00000515594 23469 PHF3 protein_coding
ENST00000451765.1 4 2304 538 20201281 1099616604 0.368043206661905 3.89456458320349 0.094501759772891 ENST00000451765 7514 XPO1 protein_coding
ENST00000430918.1 17 9798 425 20201281 1099616604 1.98007245184105 20.9655961570573 0.0944438897424116 ENST00000430918 3069 HDLBP protein_coding
ENST00000465551.1 8 4623 282 20201281 1099616604 1.40430670343337 14.9084844314306 0.0941951349845298 ENST00000465551 8087 FXR1 protein_coding
ENST00000444092.1 17 9828 441 20201281 1099616604 1.90823308850895 20.266804088486 0.0941555994806826 ENST00000444092 3069 HDLBP protein_coding
ENST00000411567.1 9 5217 1071 20201281 1099616604 0.415981607529632 4.42986077298607 0.0939039913096927 ENST00000411567 123 PLIN2 protein_coding
ENST00000319786.7 9 5255 2235 20201281 1099616604 0.199336152869904 2.13822746628508 0.093224951981478 ENST00000319786 159195 USP54 protein_coding
ENST00000395811.5 1 584 3117 20201281 1099616604 0.0158812355778076 0.170386332835095 0.0932072151184678 ENST00000395811 23164 MPRIP protein_coding
ENST00000524432.1 5 2920 4125 20201281 1099616604 0.0600021955103348 0.643750544784233 0.0932072151184678 ENST00000524432 23499 MACF1 protein_coding
ENST00000547859.2 1 591 554 20201281 1099616604 0.0893534499928271 0.970144502847202 0.092103237951244 ENST00000547859 5094 PCBP2 protein_coding
ENST00000520645.1 86 50966 4437 20201281 1099616604 0.959467156064516 10.4459954465313 0.0918502368659484 ENST00000520645 667 DST protein_coding
ENST00000476978.1 10 5929 237 20201281 1099616604 2.08868402092938 22.750545550266 0.0918080850551277 ENST00000476978 6920 TCEA3 protein_coding
ENST00000540663.1 1 593 728 20201281 1099616604 0.0679969935384976 0.740767679023188 0.0917926030846293 ENST00000540663 23345 SYNE1 protein_coding
ENST00000285679.6 27 16103 3168 20201281 1099616604 0.421890437182042 4.62253630790726 0.0912681716442899 ENST00000285679 29761 USP25 protein_coding
ENST00000400183.2 27 16103 3378 20201281 1099616604 0.395662790110334 4.33516726567501 0.0912681716442899 ENST00000400183 29761 USP25 protein_coding
ENST00000285681.2 27 16103 3264 20201281 1099616604 0.409481894911982 4.48657935767469 0.0912681716442899 ENST00000285681 29761 USP25 protein_coding
ENST00000370765.6 85 50757 7950 20201281 1099616604 0.52926464907701 5.80614032078293 0.0911560210115007 ENST00000370765 667 DST protein_coding
ENST00000518935.1 85 50760 3432 20201281 1099616604 1.22600639864867 13.4503332674393 0.0911506335398097 ENST00000518935 667 DST protein_coding
ENST00000506154.1 23 13751 3912 20201281 1099616604 0.291038256597291 3.19664307250766 0.0910449649822747 ENST00000506154 4734 NEDD4 protein_coding
ENST00000439203.1 94 56343 9180 20201281 1099616604 0.506881292137959 5.58156513553919 0.0908134689516605 ENST00000439203 667 DST protein_coding
ENST00000427183.2 108 65124 3708 20201281 1099616604 1.44180032901047 15.9720276432971 0.0902703376935078 ENST00000427183 3069 HDLBP protein_coding
ENST00000546845.1 8 4844 250 20201281 1099616604 1.58405796147284 17.6206870008303 0.0898976277938649 ENST00000546845 4637 MYL6 nonsense_mediated_decay
ENST00000495875.2 7 4243 270 20201281 1099616604 1.28338029285994 14.2911763587873 0.0898022850351865 ENST00000495875 4154 MBNL1 protein_coding
ENST00000435853.1 2 1214 563 20201281 1099616604 0.175850128937926 1.96096120990976 0.0896754755011288 ENST00000435853 10290 SPEG protein_coding
ENST00000461191.1 3 1821 797 20201281 1099616604 0.186330531854553 2.07783154550664 0.0896754755011288 ENST00000461191 2992 GYG1 protein_coding
ENST00000383440.2 11 6714 6120 20201281 1099616604 0.0889738438327269 0.997673934295568 0.0891812853620848 ENST00000383440 23253 ANKRD12 protein_coding
ENST00000400020.3 11 6714 6120 20201281 1099616604 0.0889738438327269 0.997673934295568 0.0891812853620848 ENST00000400020 23253 ANKRD12 protein_coding
ENST00000558532.1 11 6717 459 20201281 1099616604 1.18631791776969 13.3082629662662 0.0891414545066305 ENST00000558532 8925 HERC1 protein_coding
ENST00000262126.3 11 6723 6189 20201281 1099616604 0.0879818911385181 0.987873509253638 0.0890618994379053 ENST00000262126 23253 ANKRD12 protein_coding
ENST00000422491.2 6 3673 2460 20201281 1099616604 0.120736125112259 1.35782728767736 0.0889186174176725 ENST00000422491 159195 USP54 protein_coding
ENST00000517730.1 25 15379 2247 20201281 1099616604 0.5507544647978 6.22420281326037 0.0884859445171747 ENST00000517730 5108 PCM1 protein_coding
ENST00000580081.1 1 618 367 20201281 1099616604 0.134882319607701 1.5313734801717 0.0880793100795877 ENST00000580081 1213 CLTC protein_coding
ENST00000518717.1 6 3735 234 20201281 1099616604 1.26927721271862 14.5155487862554 0.0874425921753979 ENST00000518717 6575 SLC20A2 protein_coding
ENST00000358380.6 20 12518 2669 20201281 1099616604 0.370939013083748 4.26525582196749 0.0869675884792862 ENST00000358380 63971 KIF13A protein_coding
ENST00000542508.1 1 633 97 20201281 1099616604 0.510327951505425 5.93458953978862 0.0859921226369434 ENST00000542508 55729 ATF7IP protein_coding
ENST00000565474.1 1 633 222 20201281 1099616604 0.222981131964082 2.59304137549323 0.0859921226369434 ENST00000565474 2734 GLG1 protein_coding
ENST00000578017.1 186 117915 465 20201281 1099616604 19.8007245184105 230.608235851348 0.0858630414707921 ENST00000578017 4620 MYH2 protein_coding
ENST00000530702.1 14 8890 252 20201281 1099616604 2.75010062755701 32.0818889506126 0.0857212813058034 ENST00000530702 1982 EIF4G2 protein_coding
ENST00000560167.1 8 5101 677 20201281 1099616604 0.584954934074165 6.85212640218507 0.0853683805201885 ENST00000560167 55075 UACA protein_coding
ENST00000361924.2 58 37118 6693 20201281 1099616604 0.428971321555285 5.04338884396534 0.0850561665631969 ENST00000361924 2803 GOLGA4 protein_coding
ENST00000571988.1 2 1280 474 20201281 1099616604 0.208868402092938 2.45578498096985 0.0850515837956019 ENST00000571988 26156 RSL1D1 protein_coding
ENST00000487087.1 86 55051 2136 20201281 1099616604 1.99305045480255 23.4381146857495 0.0850345892374331 ENST00000487087 11259 FILIP1L protein_coding
ENST00000356847.4 58 37188 6732 20201281 1099616604 0.42648619357836 5.0236274634527 0.0848960629905545 ENST00000356847 2803 GOLGA4 protein_coding
ENST00000320785.5 123 79047 3312 20201281 1099616604 1.83838248472561 21.7046993827377 0.0846997441571442 ENST00000320785 10749 KIF1C protein_coding
ENST00000310931.4 108 69542 3807 20201281 1099616604 1.40430670343337 16.6120416329071 0.0845354673715453 ENST00000310931 3069 HDLBP protein_coding
ENST00000391975.1 108 69542 3807 20201281 1099616604 1.40430670343337 16.6120416329071 0.0845354673715453 ENST00000391975 3069 HDLBP protein_coding
ENST00000391976.2 108 69542 3807 20201281 1099616604 1.40430670343337 16.6120416329071 0.0845354673715453 ENST00000391976 3069 HDLBP protein_coding
ENST00000528256.1 2 1288 444 20201281 1099616604 0.222981131964082 2.63810212609422 0.0845233130887969 ENST00000528256 8301 PICALM protein_coding
ENST00000370271.3 5 3231 2277 20201281 1099616604 0.108699629547708 1.29042461422837 0.0842355518866995 ENST00000370271 55719 FAM178A protein_coding
ENST00000453734.1 3 1942 2433 20201281 1099616604 0.0610379917336945 0.725881666558324 0.0840880746073922 ENST00000453734 9736 USP34 protein_coding
ENST00000395848.1 7 4534 2745 20201281 1099616604 0.126234127166551 1.50209665162853 0.084038618307079 ENST00000395848 9611 NCOR1 protein_coding
ENST00000508689.1 2 1325 235 20201281 1099616604 0.42129201103001 5.12751249101767 0.0821630394402796 ENST00000508689 9782 MATR3 protein_coding
ENST00000504023.1 2 1325 233 20201281 1099616604 0.424908251468036 5.17152547377318 0.0821630394402795 ENST00000504023 9782 MATR3 protein_coding
ENST00000473045.1 13 8651 219 20201281 1099616604 2.938463684239 35.9236873664222 0.0817973849473364 ENST00000473045 54800 KLHL24 protein_coding
ENST00000549221.1 2 1331 421 20201281 1099616604 0.235162999031003 2.87511136019892 0.0817926575945683 ENST00000549221 1431 CS protein_coding
ENST00000503340.1 2 1341 262 20201281 1099616604 0.37787642210707 4.65464107405114 0.0811827198048996 ENST00000503340 9782 MATR3 protein_coding
ENST00000575977.1 1 671 324 20201281 1099616604 0.152783368197612 1.88337248345241 0.0811222259749407 ENST00000575977 7531 YWHAE protein_coding
ENST00000437402.1 11 7388 182 20201281 1099616604 2.99186771569389 36.915963660191 0.0810453640932644 ENST00000437402 54800 KLHL24 protein_coding
ENST00000452065.1 17 11424 492 20201281 1099616604 1.71042843909034 21.1160072616746 0.0810015083767637 ENST00000452065 3069 HDLBP protein_coding
ENST00000534872.1 3 2030 584 20201281 1099616604 0.254290126520683 3.16112669144479 0.0804428772845101 ENST00000534872 65125 WNK1 protein_coding
ENST00000495625.2 96 65069 2511 20201281 1099616604 1.89254236735106 23.5660139658218 0.0803081238132103 ENST00000495625 11259 FILIP1L protein_coding
ENST00000471562.1 96 65588 2688 20201281 1099616604 1.76792183200094 22.1898228257816 0.0796726429895984 ENST00000471562 11259 FILIP1L protein_coding
ENST00000383694.2 96 65596 2682 20201281 1099616604 1.77187691439915 22.2421771136119 0.0796629262211382 ENST00000383694 11259 FILIP1L protein_coding
ENST00000579040.1 1 685 338 20201281 1099616604 0.146455063005995 1.84303075413993 0.0794642534732631 ENST00000579040 85464 SSH2 nonsense_mediated_decay
ENST00000527526.1 14 9688 337 20201281 1099616604 2.05645506867765 26.1434525234871 0.0786604243196318 ENST00000527526 1982 EIF4G2 protein_coding
ENST00000437131.1 49 33985 6300 20201281 1099616604 0.385014087857982 4.90575026315667 0.0784822029668994 ENST00000437131 2803 GOLGA4 protein_coding
ENST00000414306.1 1 700 261 20201281 1099616604 0.189662112245311 2.43902495416007 0.0777614480416931 ENST00000414306 51119 SBDS nonsense_mediated_decay
ENST00000530211.1 14 9801 348 20201281 1099616604 1.99145217857577 25.612375259703 0.0777535140096513 ENST00000530211 1982 EIF4G2 protein_coding
ENST00000422552.1 2 1406 286 20201281 1099616604 0.346166512559624 4.47072543121031 0.0774296068693957 ENST00000422552 7514 XPO1 protein_coding
ENST00000457483.1 2 1406 282 20201281 1099616604 0.351076675858342 4.53413997633386 0.0774296068693957 ENST00000457483 7514 XPO1 protein_coding
ENST00000436269.1 2 1408 1275 20201281 1099616604 0.077649900072198 1.00427159927661 0.0773196216323653 ENST00000436269 9736 USP34 protein_coding
ENST00000446378.2 5808 4093103 12210 20201281 1099616604 23.5468075354071 304.856683416787 0.0772389414970275 ENST00000446378 202333 CMYA5 protein_coding
ENST00000012134.2 17 11997 7341 20201281 1099616604 0.114634353907158 1.48619619746049 0.0771327191544676 ENST00000012134 3097 HIVEP2 protein_coding
ENST00000367603.2 17 11997 7341 20201281 1099616604 0.114634353907158 1.48619619746049 0.0771327191544676 ENST00000367603 3097 HIVEP2 protein_coding
ENST00000367604.1 17 11997 7341 20201281 1099616604 0.114634353907158 1.48619619746049 0.0771327191544676 ENST00000367604 3097 HIVEP2 protein_coding
ENST00000531061.1 1 707 350 20201281 1099616604 0.141433746560075 1.8370039090461 0.0769915327145477 ENST00000531061 114883 OSBPL9 nonsense_mediated_decay
ENST00000445596.1 5 3566 294 20201281 1099616604 0.841867539048065 11.0304370237395 0.0763222288687398 ENST00000445596 1974 EIF4A2 protein_coding
ENST00000591981.1 6 4286 135 20201281 1099616604 2.20008050204561 28.8720159668925 0.0762011390049256 ENST00000591981 498 ATP5A1 nonsense_mediated_decay
ENST00000403772.3 3 2145 547 20201281 1099616604 0.271490738369431 3.56614240131038 0.0761300889918674 ENST00000403772 3843 IPO5 protein_coding
ENST00000590156.1 6 4300 177 20201281 1099616604 1.67802750156021 22.0929596937356 0.0759530422732817 ENST00000590156 498 ATP5A1 nonsense_mediated_decay
ENST00000577991.1 1 721 350 20201281 1099616604 0.141433746560075 1.87338022407672 0.0754965514967895 ENST00000577991 85464 SSH2 protein_coding
ENST00000420673.1 2 1445 301 20201281 1099616604 0.328915689674593 4.36576206139867 0.0753398112514674 ENST00000420673 7514 XPO1 protein_coding
ENST00000509832.1 1 726 159 20201281 1099616604 0.311332146515888 4.15239067802313 0.0749766027950209 ENST00000509832 5066 PAM protein_coding
ENST00000553064.2 1 729 933 20201281 1099616604 0.0530566037470806 0.710566282350455 0.0746680571045064 ENST00000553064 5094 PCBP2 protein_coding
ENST00000560462.1 9 6608 436 20201281 1099616604 1.02182637996384 13.7829523923343 0.0741369737685634 ENST00000560462 8925 HERC1 protein_coding
ENST00000428482.1 23 16900 663 20201281 1099616604 1.71725740544284 23.1809850685297 0.0740804327497787 ENST00000428482 3069 HDLBP protein_coding
